clip_id,video_id,file_path,category,binary_label,split,clip_index,start_seconds,end_seconds,clip_duration_seconds,source_video_duration_seconds,source_fps
Burglary095_x264_clip_00131,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,131,524.0,528.0,4.0,1355.167,30.0
Burglary095_x264_clip_00132,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,132,528.0,532.0,4.0,1355.167,30.0
Burglary095_x264_clip_00133,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,133,532.0,536.0,4.0,1355.167,30.0
Burglary095_x264_clip_00134,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,134,536.0,540.0,4.0,1355.167,30.0
Burglary095_x264_clip_00135,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,135,540.0,544.0,4.0,1355.167,30.0
Burglary095_x264_clip_00136,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,136,544.0,548.0,4.0,1355.167,30.0
Burglary095_x264_clip_00137,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,137,548.0,552.0,4.0,1355.167,30.0
Burglary095_x264_clip_00138,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,138,552.0,556.0,4.0,1355.167,30.0
Burglary095_x264_clip_00139,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,139,556.0,560.0,4.0,1355.167,30.0
Burglary095_x264_clip_00140,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,140,560.0,564.0,4.0,1355.167,30.0
Burglary095_x264_clip_00141,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,141,564.0,568.0,4.0,1355.167,30.0
Burglary095_x264_clip_00142,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,142,568.0,572.0,4.0,1355.167,30.0
Burglary095_x264_clip_00143,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,143,572.0,576.0,4.0,1355.167,30.0
Burglary095_x264_clip_00144,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,144,576.0,580.0,4.0,1355.167,30.0
Burglary095_x264_clip_00145,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,145,580.0,584.0,4.0,1355.167,30.0
Burglary095_x264_clip_00146,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,146,584.0,588.0,4.0,1355.167,30.0
Burglary095_x264_clip_00147,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,147,588.0,592.0,4.0,1355.167,30.0
Burglary095_x264_clip_00148,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,148,592.0,596.0,4.0,1355.167,30.0
Burglary095_x264_clip_00149,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,149,596.0,600.0,4.0,1355.167,30.0
Burglary095_x264_clip_00150,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,150,600.0,604.0,4.0,1355.167,30.0
Burglary095_x264_clip_00151,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,151,604.0,608.0,4.0,1355.167,30.0
Burglary095_x264_clip_00152,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,152,608.0,612.0,4.0,1355.167,30.0
Burglary095_x264_clip_00153,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,153,612.0,616.0,4.0,1355.167,30.0
Burglary095_x264_clip_00154,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,154,616.0,620.0,4.0,1355.167,30.0
Burglary095_x264_clip_00155,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,155,620.0,624.0,4.0,1355.167,30.0
Burglary095_x264_clip_00156,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,156,624.0,628.0,4.0,1355.167,30.0
Burglary095_x264_clip_00157,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,157,628.0,632.0,4.0,1355.167,30.0
Burglary095_x264_clip_00158,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,158,632.0,636.0,4.0,1355.167,30.0
Burglary095_x264_clip_00159,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,159,636.0,640.0,4.0,1355.167,30.0
Burglary095_x264_clip_00160,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,160,640.0,644.0,4.0,1355.167,30.0
Burglary095_x264_clip_00161,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,161,644.0,648.0,4.0,1355.167,30.0
Burglary095_x264_clip_00162,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,162,648.0,652.0,4.0,1355.167,30.0
Burglary095_x264_clip_00163,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,163,652.0,656.0,4.0,1355.167,30.0
Burglary095_x264_clip_00164,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,164,656.0,660.0,4.0,1355.167,30.0
Burglary095_x264_clip_00165,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,165,660.0,664.0,4.0,1355.167,30.0
Burglary095_x264_clip_00166,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,166,664.0,668.0,4.0,1355.167,30.0
Burglary095_x264_clip_00167,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,167,668.0,672.0,4.0,1355.167,30.0
Burglary095_x264_clip_00168,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,168,672.0,676.0,4.0,1355.167,30.0
Burglary095_x264_clip_00169,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,169,676.0,680.0,4.0,1355.167,30.0
Burglary095_x264_clip_00170,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,170,680.0,684.0,4.0,1355.167,30.0
Burglary095_x264_clip_00171,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,171,684.0,688.0,4.0,1355.167,30.0
Burglary095_x264_clip_00172,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,172,688.0,692.0,4.0,1355.167,30.0
Burglary095_x264_clip_00173,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,173,692.0,696.0,4.0,1355.167,30.0
Burglary095_x264_clip_00174,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,174,696.0,700.0,4.0,1355.167,30.0
Burglary095_x264_clip_00175,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,175,700.0,704.0,4.0,1355.167,30.0
Burglary095_x264_clip_00176,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,176,704.0,708.0,4.0,1355.167,30.0
Burglary095_x264_clip_00177,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,177,708.0,712.0,4.0,1355.167,30.0
Burglary095_x264_clip_00178,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,178,712.0,716.0,4.0,1355.167,30.0
Burglary095_x264_clip_00179,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,179,716.0,720.0,4.0,1355.167,30.0
Burglary095_x264_clip_00180,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,180,720.0,724.0,4.0,1355.167,30.0
Burglary095_x264_clip_00181,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,181,724.0,728.0,4.0,1355.167,30.0
Burglary095_x264_clip_00182,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,182,728.0,732.0,4.0,1355.167,30.0
Burglary095_x264_clip_00183,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,183,732.0,736.0,4.0,1355.167,30.0
Burglary095_x264_clip_00184,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,184,736.0,740.0,4.0,1355.167,30.0
Burglary095_x264_clip_00185,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,185,740.0,744.0,4.0,1355.167,30.0
Burglary095_x264_clip_00186,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,186,744.0,748.0,4.0,1355.167,30.0
Burglary095_x264_clip_00187,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,187,748.0,752.0,4.0,1355.167,30.0
Burglary095_x264_clip_00188,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,188,752.0,756.0,4.0,1355.167,30.0
Burglary095_x264_clip_00189,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,189,756.0,760.0,4.0,1355.167,30.0
Burglary095_x264_clip_00190,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,190,760.0,764.0,4.0,1355.167,30.0
Burglary095_x264_clip_00191,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,191,764.0,768.0,4.0,1355.167,30.0
Burglary095_x264_clip_00192,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,192,768.0,772.0,4.0,1355.167,30.0
Burglary095_x264_clip_00193,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,193,772.0,776.0,4.0,1355.167,30.0
Burglary095_x264_clip_00194,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,194,776.0,780.0,4.0,1355.167,30.0
Burglary095_x264_clip_00195,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,195,780.0,784.0,4.0,1355.167,30.0
Burglary095_x264_clip_00196,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,196,784.0,788.0,4.0,1355.167,30.0
Burglary095_x264_clip_00197,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,197,788.0,792.0,4.0,1355.167,30.0
Burglary095_x264_clip_00198,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,198,792.0,796.0,4.0,1355.167,30.0
Burglary095_x264_clip_00199,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,199,796.0,800.0,4.0,1355.167,30.0
Burglary095_x264_clip_00200,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,200,800.0,804.0,4.0,1355.167,30.0
Burglary095_x264_clip_00201,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,201,804.0,808.0,4.0,1355.167,30.0
Burglary095_x264_clip_00202,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,202,808.0,812.0,4.0,1355.167,30.0
Burglary095_x264_clip_00203,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,203,812.0,816.0,4.0,1355.167,30.0
Burglary095_x264_clip_00204,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,204,816.0,820.0,4.0,1355.167,30.0
Burglary095_x264_clip_00205,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,205,820.0,824.0,4.0,1355.167,30.0
Burglary095_x264_clip_00206,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,206,824.0,828.0,4.0,1355.167,30.0
Burglary095_x264_clip_00207,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,207,828.0,832.0,4.0,1355.167,30.0
Burglary095_x264_clip_00208,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,208,832.0,836.0,4.0,1355.167,30.0
Burglary095_x264_clip_00209,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,209,836.0,840.0,4.0,1355.167,30.0
Burglary095_x264_clip_00210,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,210,840.0,844.0,4.0,1355.167,30.0
Burglary095_x264_clip_00211,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,211,844.0,848.0,4.0,1355.167,30.0
Burglary095_x264_clip_00212,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,212,848.0,852.0,4.0,1355.167,30.0
Burglary095_x264_clip_00213,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,213,852.0,856.0,4.0,1355.167,30.0
Burglary095_x264_clip_00214,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,214,856.0,860.0,4.0,1355.167,30.0
Burglary095_x264_clip_00215,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,215,860.0,864.0,4.0,1355.167,30.0
Burglary095_x264_clip_00216,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,216,864.0,868.0,4.0,1355.167,30.0
Burglary095_x264_clip_00217,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,217,868.0,872.0,4.0,1355.167,30.0
Burglary095_x264_clip_00218,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,218,872.0,876.0,4.0,1355.167,30.0
Burglary095_x264_clip_00219,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,219,876.0,880.0,4.0,1355.167,30.0
Burglary095_x264_clip_00220,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,220,880.0,884.0,4.0,1355.167,30.0
Burglary095_x264_clip_00221,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,221,884.0,888.0,4.0,1355.167,30.0
Burglary095_x264_clip_00222,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,222,888.0,892.0,4.0,1355.167,30.0
Burglary095_x264_clip_00223,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,223,892.0,896.0,4.0,1355.167,30.0
Burglary095_x264_clip_00224,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,224,896.0,900.0,4.0,1355.167,30.0
Burglary095_x264_clip_00225,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,225,900.0,904.0,4.0,1355.167,30.0
Burglary095_x264_clip_00226,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,226,904.0,908.0,4.0,1355.167,30.0
Burglary095_x264_clip_00227,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,227,908.0,912.0,4.0,1355.167,30.0
Burglary095_x264_clip_00228,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,228,912.0,916.0,4.0,1355.167,30.0
Burglary095_x264_clip_00229,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,229,916.0,920.0,4.0,1355.167,30.0
Burglary095_x264_clip_00230,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,230,920.0,924.0,4.0,1355.167,30.0
Burglary095_x264_clip_00231,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,231,924.0,928.0,4.0,1355.167,30.0
Burglary095_x264_clip_00232,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,232,928.0,932.0,4.0,1355.167,30.0
Burglary095_x264_clip_00233,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,233,932.0,936.0,4.0,1355.167,30.0
Burglary095_x264_clip_00234,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,234,936.0,940.0,4.0,1355.167,30.0
Burglary095_x264_clip_00235,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,235,940.0,944.0,4.0,1355.167,30.0
Burglary095_x264_clip_00236,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,236,944.0,948.0,4.0,1355.167,30.0
Burglary095_x264_clip_00237,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,237,948.0,952.0,4.0,1355.167,30.0
Burglary095_x264_clip_00238,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,238,952.0,956.0,4.0,1355.167,30.0
Burglary095_x264_clip_00239,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,239,956.0,960.0,4.0,1355.167,30.0
Burglary095_x264_clip_00240,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,240,960.0,964.0,4.0,1355.167,30.0
Burglary095_x264_clip_00241,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,241,964.0,968.0,4.0,1355.167,30.0
Burglary095_x264_clip_00242,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,242,968.0,972.0,4.0,1355.167,30.0
Burglary095_x264_clip_00243,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,243,972.0,976.0,4.0,1355.167,30.0
Burglary095_x264_clip_00244,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,244,976.0,980.0,4.0,1355.167,30.0
Burglary095_x264_clip_00245,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,245,980.0,984.0,4.0,1355.167,30.0
Burglary095_x264_clip_00246,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,246,984.0,988.0,4.0,1355.167,30.0
Burglary095_x264_clip_00247,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,247,988.0,992.0,4.0,1355.167,30.0
Burglary095_x264_clip_00248,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,248,992.0,996.0,4.0,1355.167,30.0
Burglary095_x264_clip_00249,Burglary095_x264,data\raw\ucf-crime\Anomaly-Videos-Part_2\Anomaly-Videos-Part-2\Burglary\Burglary095_x264.mp4,Burglary,1,train,249,996.0,1000.0,4.0,1355.167,30.0
